"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Palmarejo","Los Ramones"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Palmarejo","Nizay"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Palmarejo","Palmarejo"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Palmarejo","Piedra Blanca"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Palmarejo","Revolcaderos"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Palmarejo","Rincón Alto"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Palmarejo","Rincón Llano"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Baboso"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","El Café"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","El Caimito"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","El Candejón"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","El Guayabito"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","El Orégano"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","El Rincón"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","La Baitoa"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","La Breña Abajo"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","La Enramada"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","La Tuatúa"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Las Ánimas"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Bombones"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Cajuiles"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Cerros"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Indios"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Pravieles"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Puentes de Tomines"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Tocones"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Tomines"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Los Tomines Abajo"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Pastor"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Sabana Abajo"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Sabana Arriba"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Sabaneta Redonda"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","San José"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Zamba"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","San José","Zamba Arriba"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Arroyo Montazo"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Cenoví"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","El Aguacate"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","El Cerrazo"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","El Montazo"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","El Poblado"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","El Vallecito"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Fuquete"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Hoya Grande"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","La Bija"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","La Cabirma"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","La Cidra"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","La Cidrita"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","La Leonor"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","La Peonía"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Loma Cenoví"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Loma de Cana"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Loma de Copey"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Loma Escondida"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Loma los Palos de Escoba"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Loma Vieja"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Los Alzafraz"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Los Amaceyes (Cadillo)"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Los Anquelles"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Los Higos"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Los Hundideros"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Palo de Burro"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Parque Nacional"
"Cibao Noroeste","Santiago Rodríguez","San Ignacio de Sabaneta","Toma","Toma - Pinar Sucio"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Villa Los Almácigos","Baldemiro Carreras"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Villa Los Almácigos","El Fundo"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Villa Los Almácigos","Enriquillo o La Gallera"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Villa Los Almácigos","La Ceiba"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Villa Los Almácigos","San Isidro"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Ceiba de Bonet","El Jengibre"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Ceiba de Bonet","La Ceiba de Bonet"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Ceiba de Bonet","La Luisa"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Ceiba de Bonet","Los Naranjos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Ceiba de Bonet","Musú"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Ceiba de Bonet","Yaya Picada"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Cerro El Dajao"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","El Cabirmal"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","El Dajao"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Julupe"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Las Berbenas"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Loma de Palo Bonito"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Loma de Tomás"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Loma del Perico"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Loma Llana"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Los Aguacates"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Los Carmoníes"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Los Dajaitos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Los Jaiquices"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Los Palmaritos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Dajao","Palo Bonito"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Fundo","El Algarrobo"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Fundo","El Caimital Arriba"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Fundo","El Fundo"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Fundo","El Resbaloso"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Fundo","La Guásima"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Fundo","La Soya (Soyo)"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Fundo","Los Hoyos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","El Fundo","Monier"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Arroyito Malo"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Boca de Vereda"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Burende"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Cerca de La Piña"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Colonia El Naranjito"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Colonia Los Limones"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","El Limón"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","El Valle"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","La Canastica o Canastilla"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","La Ceiba Abajo"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","La Ceiba Arriba"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","La Cidra"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","La Ginita"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","La Piña"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","La Pionía"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Llano de La Pionía"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Los Cinco (5) Puercos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Los Rodríguez"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Palma Larga"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Ginita","Palo Alto"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Bohío Viejo"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Caimital Abajo"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Higüero"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Inaje"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Los Arroyitos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Los Cacaos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Los Candelones"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Los Inajitos o Los Najitos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Los Naranjos"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","Inaje","Sabana de Inaje"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Lana","Ceja Larga"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Lana","Cruce de la Lana"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Lana","La Lana o La Calle de la Bebida"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Lana","La Madrecita"
"Cibao Noroeste","Santiago Rodríguez","Villa Los Almácigos","La Lana","Rancho Viejo"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","1 de Mayo (Los Girasoles)"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Bello Atardecer"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Buena Vista o El Bolsillo"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Buenos Aires"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Centro de la Ciudad"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Cristóbal Colón"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Duarte"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","El Paraíso"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","El Progreso (El Edén)"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Enriquillo"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Gregorio Luperón"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","José Francisco Peña Gómez"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","La Altagracia"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","La Fe"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","La Logia"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Los Cayucos I"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Los Cayucos II"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Los Girasoles"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Los Palitos o María Auxiliadora"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","María Auxiliadora I"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","María Auxiliadora II (Los Palitos)"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Norte o Rincón"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Nuevo"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Quisqueya"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Salomé Ureña"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Sur"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Tito Cabrera"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Villa Nueva"
"Cibao Noroeste","Valverde","Esperanza","Esperanza","Vista Hermosa"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Cacheo"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Cañeo"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Cruce de Esperanza"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Guachupita - Los Callejones"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Kilómetro 7"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Los Callejones de Peñuela"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Peñuela Abajo"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Peñuela Adentro"
"Cibao Noroeste","Valverde","Esperanza","Peñuela","Peñuela Afuera"
"Cibao Noroeste","Valverde","Esperanza","Pontón (Villa Henequén)","Barrero"
"Cibao Noroeste","Valverde","Esperanza","Pontón (Villa Henequén)","Bejucal"
"Cibao Noroeste","Valverde","Esperanza","Pontón (Villa Henequén)","Cruce de Barrero"
"Cibao Noroeste","Valverde","Esperanza","Pontón (Villa Henequén)","Cruce Jicomé"
"Cibao Noroeste","Valverde","Esperanza","Pontón (Villa Henequén)","Villa Henequén (Pontón)"
"Cibao Noroeste","Valverde","Esperanza","Maizal","Maizal"
"Cibao Noroeste","Valverde","Esperanza","Damajagua","Batey Libertad"
"Cibao Noroeste","Valverde","Esperanza","Damajagua","Damajagua"
"Cibao Noroeste","Valverde","Esperanza","Damajagua","El Mango"
"Cibao Noroeste","Valverde","Esperanza","Damajagua","El Palo"
"Cibao Noroeste","Valverde","Esperanza","Damajagua","Ojos de Agua"
"Cibao Noroeste","Valverde","Esperanza","Damajagua","Saltadero"
"Cibao Noroeste","Valverde","Esperanza","Línea A","Buen Hombre"
"Cibao Noroeste","Valverde","Esperanza","Línea A","Domingo Cabrera (Antiguo Vietnam)"
"Cibao Noroeste","Valverde","Esperanza","Línea A","Línea A"
"Cibao Noroeste","Valverde","Esperanza","Loma de Maimón","El Alto"
"Cibao Noroeste","Valverde","Esperanza","Loma de Maimón","La Cumbre"
"Cibao Noroeste","Valverde","Esperanza","Loma de Maimón","Loma de Maimón o Pozo del Maíz"
"Cibao Noroeste","Valverde","Esperanza","Loma de Maimón","Loma La Majagua"
"Cibao Noroeste","Valverde","Esperanza","Loma de Maimón","Los Aguacaticos"
"Cibao Noroeste","Valverde","Esperanza","Loma de Maimón","Los Arroyos"
"Cibao Noroeste","Valverde","Esperanza","Loma de Maimón","Los Ozorio (Osorio)"
"Cibao Noroeste","Valverde","Esperanza","Loma de Palma Picada","El 31"
"Cibao Noroeste","Valverde","Esperanza","Loma de Palma Picada","El Llano"
"Cibao Noroeste","Valverde","Esperanza","Loma de Palma Picada","El Rayo"
"Cibao Noroeste","Valverde","Esperanza","Loma de Palma Picada","La Llanada"
"Cibao Noroeste","Valverde","Esperanza","Loma de Palma Picada","La Lomita"
"Cibao Noroeste","Valverde","Esperanza","Loma de Palma Picada","Loma de Damajagua"
"Cibao Noroeste","Valverde","Esperanza","Loma de Palma Picada","Loma de Palma Picada"
"Cibao Noroeste","Valverde","Esperanza","Loma de Palma Picada","Palma Picada"
"Cibao Noroeste","Valverde","Esperanza","Maimón","Bejucal"
"Cibao Noroeste","Valverde","Esperanza","Maimón","La Cañita"
"Cibao Noroeste","Valverde","Esperanza","Maimón","Loma del Aguacate"
"Cibao Noroeste","Valverde","Esperanza","Maimón","Los Guamachos"
"Cibao Noroeste","Valverde","Esperanza","Maimón","Maimón"
"Cibao Noroeste","Valverde","Esperanza","Jicomé","Jicomé"
"Cibao Noroeste","Valverde","Esperanza","Kilómetro 7","Cruce de Esperanza"
"Cibao Noroeste","Valverde","Esperanza","Kilómetro 7","Cruce de Jicomé-Kilómetro 7"
"Cibao Noroeste","Valverde","Esperanza","Kilómetro 7","Kilómetro 10"
"Cibao Noroeste","Valverde","Esperanza","Jicomé","Bañadero Prieto"
"Cibao Noroeste","Valverde","Esperanza","Jicomé","El Jarqui"
"Cibao Noroeste","Valverde","Esperanza","Jicomé","El Pozo"
"Cibao Noroeste","Valverde","Esperanza","Jicomé","Jicomé Abajo"
"Cibao Noroeste","Valverde","Esperanza","Jicomé","Jicomé Arriba (Rural)"
"Cibao Noroeste","Valverde","Esperanza","Jicomé","La Guázara"
"Cibao Noroeste","Valverde","Esperanza","Jicomé","Los Ortegas"
"Cibao Noroeste","Valverde","Esperanza","Boca de Mao","Boca de Mao"
"Cibao Noroeste","Valverde","Esperanza","Boca de Mao","Batey 3"
"Cibao Noroeste","Valverde","Esperanza","Boca de Mao","Boca de Mao"
"Cibao Noroeste","Valverde","Esperanza","Boca de Mao","El Puente de Laguna Salada"
"Cibao Noroeste","Valverde","Esperanza","Boca de Mao","La Huazumita (Guazumita)"
"Cibao Noroeste","Valverde","Esperanza","Paradero","Paradero"
"Cibao Noroeste","Valverde","Esperanza","La Cayota","La Cayota"
"Cibao Noroeste","Valverde","Esperanza","Loma de Aguacate","El Aguacate Abajo"
"Cibao Noroeste","Valverde","Esperanza","Loma de Aguacate","El Barrero"
"Cibao Noroeste","Valverde","Esperanza","Loma de Aguacate","El Chepe"
"Cibao Noroeste","Valverde","Esperanza","Loma de Aguacate","La Cana"
"Cibao Noroeste","Valverde","Esperanza","Loma de Aguacate","Loma de Aguacate"
"Cibao Noroeste","Valverde","Esperanza","Loma de Aguacate","Los Cocos"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","Arroyo Seco"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","Derrumbadero"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","El Corte"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","El Murazo"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","La Campana"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","La Lomota"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","Las Cabirmas"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","Loma de Jicomé"
"Cibao Noroeste","Valverde","Esperanza","La Cabirma","Los Higos o La Yagüita"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Camilo Rodríguez"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","El Yaque"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Enemencio Díaz"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","La Curva"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","La Duarte"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Las Flores"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Lindo"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Los Altos de Buenos Aires"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Los Crespo"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Los Fermín"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Los Tejada"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Pueblo Nuevo"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Puerto Rico"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Residencial Tríniti"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","San Antonio"
"Cibao Noroeste","Valverde","Laguna Salada","Laguna Salada","Sito Toro"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","Barrera o La Divisora"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","Cabirma"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","El Carril Abajo"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","El Carril Arriba"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","El Firme"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","El Naranjo"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","Los Mangos"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","Paso Largo"
"Cibao Noroeste","Valverde","Laguna Salada","Ranchete","Ranchete"
"Cibao Noroeste","Valverde","Laguna Salada","Jaibón","Jaibón"
"Cibao Noroeste","Valverde","Laguna Salada","Entrada de Pozo Prieto","Arroyo Seco"
"Cibao Noroeste","Valverde","Laguna Salada","Entrada de Pozo Prieto","El Cerro"
"Cibao Noroeste","Valverde","Laguna Salada","Entrada de Pozo Prieto","Entrada de Pozo Prieto"
"Cibao Noroeste","Valverde","Laguna Salada","Entrada de Pozo Prieto","Jaibón"
"Cibao Noroeste","Valverde","Laguna Salada","San Roque","La Sabana"
"Cibao Noroeste","Valverde","Laguna Salada","San Roque","San Roque"
"Cibao Noroeste","Valverde","Laguna Salada","La Caya","La Caya"
"Cibao Noroeste","Valverde","Laguna Salada","Pozo Prieto","Loma de Pozo Prieto"
"Cibao Noroeste","Valverde","Laguna Salada","Pozo Prieto","Los Manantiales"
"Cibao Noroeste","Valverde","Laguna Salada","Pozo Prieto","Pozo Prieto"
"Cibao Noroeste","Valverde","Laguna Salada","Palo Amarillo","La Caya"
"Cibao Noroeste","Valverde","Laguna Salada","Palo Amarillo","Loma de La Caya"
"Cibao Noroeste","Valverde","Laguna Salada","Palo Amarillo","Los Grayumbos"
"Cibao Noroeste","Valverde","Laguna Salada","Palo Amarillo","Los Toros"
"Cibao Noroeste","Valverde","Laguna Salada","Palo Amarillo","Palo Amarillo"
"Cibao Noroeste","Valverde","Laguna Salada","Cruce de Guayacanes","Cruce de Guayacanes"
"Cibao Noroeste","Valverde","Laguna Salada","Ojo de Agua","Las Cañitas"
"Cibao Noroeste","Valverde","Laguna Salada","Ojo de Agua","Los Guamachos"
"Cibao Noroeste","Valverde","Laguna Salada","Ojo de Agua","Ojo de Agua"
"Cibao Noroeste","Valverde","Laguna Salada","Loma de Guayacanes","El Chorro"
"Cibao Noroeste","Valverde","Laguna Salada","Loma de Guayacanes","El Molino"
"Cibao Noroeste","Valverde","Laguna Salada","Loma de Guayacanes","Loma de Guayacanes"
"Cibao Noroeste","Valverde","Laguna Salada","Loma de Guayacanes","Los Pinos"
"Cibao Noroeste","Valverde","Laguna Salada","Guayacanes Adentro","El Barrio o Los Parceleros"
"Cibao Noroeste","Valverde","Laguna Salada","Guayacanes Adentro","Guayacanes Adentro"
"Cibao Noroeste","Valverde","Laguna Salada","Guayacanes Adentro","La Barranquita"
"Cibao Noroeste","Valverde","Laguna Salada","Guayacanes Adentro","Puente San Rafael"
"Cibao Noroeste","Valverde","Mao","Mao","Aserradero"
"Cibao Noroeste","Valverde","Mao","Mao","Buenos Aires"
"Cibao Noroeste","Valverde","Mao","Mao","Centro del Pueblo"
"Cibao Noroeste","Valverde","Mao","Mao","Cerro Marino"
"Cibao Noroeste","Valverde","Mao","Mao","Cruce de Copellito"
"Cibao Noroeste","Valverde","Mao","Mao","De Pericle"
"Cibao Noroeste","Valverde","Mao","Mao","Desiderio Arias"
"Cibao Noroeste","Valverde","Mao","Mao","Don Bosco"
"Cibao Noroeste","Valverde","Mao","Mao","El Rincón"
"Cibao Noroeste","Valverde","Mao","Mao","El Samán"
"Cibao Noroeste","Valverde","Mao","Mao","Enriquillo"
"Cibao Noroeste","Valverde","Mao","Mao","Hatico"
"Cibao Noroeste","Valverde","Mao","Mao","La Compuerta"
"Cibao Noroeste","Valverde","Mao","Mao","La Guardia o Carlos Daniel"
"Cibao Noroeste","Valverde","Mao","Mao","Las Cuarenta (Las 40)"
"Cibao Noroeste","Valverde","Mao","Mao","Las Flores"
"Cibao Noroeste","Valverde","Mao","Mao","Las Trescientas (Las 300)"
"Cibao Noroeste","Valverde","Mao","Mao","Los Acostados"
"Cibao Noroeste","Valverde","Mao","Mao","Los Bonilla"
"Cibao Noroeste","Valverde","Mao","Mao","Los Cajuiles"
"Cibao Noroeste","Valverde","Mao","Mao","Los Cayucos"
"Cibao Noroeste","Valverde","Mao","Mao","Los Médicos"
"Cibao Noroeste","Valverde","Mao","Mao","Los Oficiales"
"Cibao Noroeste","Valverde","Mao","Mao","Los Restauradores"
"Cibao Noroeste","Valverde","Mao","Mao","María Auxiliadora"
"Cibao Noroeste","Valverde","Mao","Mao","Militar"
"Cibao Noroeste","Valverde","Mao","Mao","Moto Cross"
"Cibao Noroeste","Valverde","Mao","Mao","Pueblo de Dios"
"Cibao Noroeste","Valverde","Mao","Mao","Residencial Carol Gissel"
"Cibao Noroeste","Valverde","Mao","Mao","San Antón"
"Cibao Noroeste","Valverde","Mao","Mao","Sibila"
"Cibao Noroeste","Valverde","Mao","Mao","Tierra Seca"
"Cibao Noroeste","Valverde","Mao","Mao","Urbanización Bello Atardecer"
"Cibao Noroeste","Valverde","Mao","Mao","Urbanización Layden"
